tract2010,Add A Bin,Add A Can,Add A Can CANCELLATION,Add A Cart,Add A Cart CANCELLATION,Air Pollution,Amenity New,Amenity Repair,Ashby Highrise Concern,Automated Recycling for Business NEW,Bandit Sign,Boarding Homes,Bridge and Barricade,Building Break In,Building or Sign Code,City Engineer,Clean Pavilion or Restroom,Complaint Form Request,Container Placement,Container Problem,Court Surface Repair,Crisis Cleanup,Dangerous Commercial Building,Dead Animal Collection,Disaster Preparedness Guide Request,Disaster Recovery Escalation,Drainage,Drainage System Violation,Drinking Water Public Notice,Dugout Repair,Dumpster Complaint,Dumpster Permit,Electrical Hazard,Environmental Health Escalation,Eviction Notice,Fence Repair,Fire Code Complaint,Fire Hydrant,Flashing School Beacon,Flooding,Fountain Repair,Fountain Repair Urgent,Fuel Island,Graffiti - ATT Telephone Equipment,Graffiti - CenterPoint Electrical Equipm,Graffiti - City Bridge,Graffiti - City Park,Graffiti - City Property,Graffiti - City Street/Curb,Graffiti - City Water Fixture,Graffiti - Harris County Flood Control P,Graffiti - Harris County Toll Road,Graffiti - METRO Bus/Rail,Graffiti - Railroad Fixture,Graffiti - School District Property,Graffiti - TXDoT Highway,Graffiti - Traffic Signal/Sign,Graffiti Private or Commercial Property,Health Code,Heavy Trash Violation,Hole in Unpaved Ground,House Move Route,Icing Bridge,Icing Roadway,Identify Numbered Address,Junk Motor Vehicle,Language Interpretation,Liaison Note,Lighting,Litter Esplanade Median,Litter Park,Major Water Leak,MayorSidewalk,Medical Evacuation,Minimum Standards,Minor Water Leak,Miss Complaint,Missed Garbage Pickup,Missed Heavy Trash Pickup,Missed Recycling Pickup,Missed Yard Waste Pickup,Mow Esplanade or Median,Mow Park,Multi-Resident Facility,MultiFamily Habitability Violation,Neighborhood Clean up,Neighborhoods Escalation,New CIP Request,New Move In Service,New Resident Container,New Resident in Private Development,Non Residential Collection CANCEL,Non Residential Collection Service NEW,Nuisance On Property,Nuisance on Commercial Property,Order Bag Tags,PWE CIP Project,PWE Escalation,Paint Stripes,Park Facilities Escalation,Park Forestry Escalation,Park Greenspace Escalation,Parking Escalation,Parking Lot Pothole,Parking Meter,Parking Violation,Pest Control,Playground or Court Equipment,Pool Fence,Pool Water Quality Control,Poor Drainage,Portacan Problem,Post Replace or Install,Pothole,Property Damage,Recycle Bin/Cart Retrieve,Recycle Program Start Up,Recycling Cart Repair or Replace,Recycling Participation NEW,Restoration Due To Utility Work,SPARK Park,SWM Escalation,Severe Storm Tree Removal,Sewer Manhole,Sewer Wastewater,Sidewalk Repair,Soccer Goal,Speed Cushion Repair,Spilled Debris,Sprinkler Repair,Storm Damage,Storm Debris Collection,Street Condition,Street Hazard,Subpoena,TPIA,Traffic Applications,Traffic Bridge/Freeway Lighting,Traffic General,Traffic Markings,Traffic School Zones,Traffic Signal Maintenance,Traffic Signals,Traffic Signs,Trail Repair,Trash Can New,Trash Dumping or Illegal Dumpsite,Tree Code Violation,Tree Planting,Tree Removal,Tree Stump Grinding,Tree Trim,Unclassified 311 Web Request,Unregulated Boarding House,Unregulated Residential Facility,Vehicle for Hire Complaint,Vital Statistics Escalation,Water Leak,Water Main Valve,Water Playground Repair,Water Quality,Water Service,Water or Ground Pollution
48201521000,1,10,2,0,1,4,0,0,0,0,33,0,1,0,16,3,0,0,0,44,0,0,1,25,0,0,24,2,0,0,4,0,0,0,0,0,0,14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,46,32,23,0,0,0,9,0,0,0,0,13,0,1,6,18,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,15,0,1,0,9,6,5,0,13,0,4,59,0,0,0,2,0,0,2,31,52,0,0,0,2,4,7,0,63,32,34,0,0,2,0,0,3,0,7,6,0,0,0,0,60,14,0,1,31,2
48201521100,0,3,0,0,0,2,0,0,0,0,1,0,0,0,23,3,0,0,0,26,0,0,4,0,0,0,33,1,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,22,22,9,0,0,0,7,0,0,0,0,2,0,0,3,16,2,0,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,1,0,8,7,7,0,12,0,0,28,0,0,0,1,0,0,1,18,22,0,0,0,0,3,1,0,2,2,10,0,0,2,0,0,2,0,2,3,0,0,0,0,28,5,0,1,13,0
48201521200,0,28,3,0,0,11,0,1,0,0,68,0,0,0,54,20,0,0,3,68,0,2,1,36,0,0,99,2,0,0,7,0,0,0,0,0,2,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,74,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3,0,0,111,97,57,20,3,2,0,29,0,0,1,1,35,0,0,3,71,3,0,7,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,32,0,1,0,20,33,9,0,19,0,2,82,0,0,0,1,1,0,5,46,65,0,0,0,0,20,6,0,38,8,27,0,0,25,0,0,11,0,27,22,3,1,0,0,85,10,0,5,73,0
48201521300,3,28,7,1,0,5,0,0,0,0,124,0,3,0,62,21,0,0,2,127,0,3,0,43,0,0,99,0,0,0,4,0,0,0,1,0,1,22,39,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,14,40,0,0,0,0,0,29,0,0,0,2,0,0,0,0,4,0,0,165,125,132,40,1,1,0,11,0,0,1,2,16,0,0,9,95,3,0,85,4,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,32,1,3,0,111,13,18,0,35,2,3,68,0,0,0,1,0,0,16,39,52,0,0,1,0,3,7,2,123,23,40,0,0,35,0,0,6,0,14,40,2,3,0,0,129,25,0,13,153,3
48201521400,0,11,1,0,0,5,0,0,0,0,47,0,0,0,42,7,0,0,0,89,0,10,1,14,0,0,49,1,0,0,2,0,0,0,0,0,1,19,21,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,38,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,108,90,50,15,1,0,0,54,0,0,0,1,12,0,0,1,58,2,0,31,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,28,2,2,0,76,12,12,0,11,0,3,62,0,0,0,0,0,0,35,33,35,0,0,0,1,3,3,1,214,10,19,0,0,12,0,0,6,0,8,19,0,0,0,0,80,8,0,3,80,0
48201521500,0,13,5,0,1,1,0,0,0,0,66,0,3,0,45,5,0,0,3,156,0,7,0,65,0,0,64,2,0,0,5,0,0,0,0,0,2,11,26,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,65,0,0,0,0,0,34,0,0,2,0,6,0,0,0,3,0,0,237,203,126,68,0,0,0,13,0,0,1,0,11,0,0,0,52,0,1,115,1,0,0,0,0,0,0,0,57,1,1,0,0,0,0,0,4,0,3,0,123,14,28,0,43,0,3,120,0,0,0,1,0,0,17,24,46,0,0,1,2,2,4,0,116,10,35,0,0,12,0,0,13,0,16,27,0,1,0,0,109,23,0,12,101,0
48201521600,0,37,5,1,0,11,0,0,0,0,35,0,0,0,81,26,0,0,0,216,0,0,1,60,0,0,68,7,0,0,8,0,0,0,0,0,4,20,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,61,0,0,0,0,2,23,0,0,4,5,3,0,0,0,3,0,0,237,140,78,14,0,10,0,1,0,0,6,0,45,0,1,16,121,0,0,23,6,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,71,3,3,0,18,42,8,0,25,1,10,110,0,0,0,3,0,0,15,108,87,0,0,1,3,7,5,0,86,15,62,0,0,62,0,0,6,0,16,10,0,0,0,0,156,38,0,12,74,2
48201521700,0,5,0,0,0,3,0,0,0,0,16,0,0,0,31,12,0,0,0,49,0,1,3,27,0,0,68,2,0,0,2,0,0,0,0,0,5,12,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,50,21,0,0,0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,78,44,54,12,0,0,0,44,0,0,3,0,10,0,5,7,37,4,0,17,1,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,29,1,0,0,5,8,3,0,8,0,7,100,0,0,0,1,0,0,1,32,90,0,0,1,3,8,10,1,121,31,49,0,0,32,0,0,3,1,5,4,0,0,0,0,128,30,0,3,49,2
48201521800,1,10,8,0,0,4,0,0,0,0,10,0,2,0,36,6,0,0,0,211,0,1,0,36,0,0,41,0,0,0,1,0,0,0,0,1,2,65,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,5,136,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,273,209,103,20,1,0,0,0,1,0,1,0,20,0,0,5,97,0,0,22,2,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,7,1,2,0,34,19,16,0,32,0,2,139,0,0,0,3,1,1,16,28,50,0,0,1,2,5,12,0,68,20,31,0,0,16,0,0,6,0,22,4,2,1,0,0,183,47,0,38,101,1
48201521900,1,11,4,0,0,3,0,3,0,0,31,0,0,0,65,3,0,0,1,217,0,3,1,55,0,0,30,2,1,0,10,0,0,0,0,0,0,57,12,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,22,31,0,0,0,0,0,17,0,0,3,0,1,0,0,0,2,1,0,193,252,125,81,1,0,0,34,0,0,0,4,16,0,0,0,32,1,0,12,3,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,33,2,5,0,197,17,18,0,36,1,8,112,0,0,1,2,0,0,7,42,56,0,0,0,6,3,6,4,62,20,21,0,0,5,0,0,9,0,12,29,0,1,0,0,114,14,0,27,72,0
48201522000,1,3,3,0,0,0,0,0,0,0,34,0,2,0,24,8,0,0,0,57,0,0,0,25,1,0,15,0,0,0,2,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,19,18,0,0,0,0,0,20,0,0,0,1,1,0,0,1,1,0,0,70,105,94,40,0,1,0,20,0,0,1,0,6,0,0,0,30,1,0,29,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,8,2,1,0,69,2,12,0,24,0,1,45,0,0,0,0,0,0,3,20,42,0,0,0,0,4,2,0,103,20,22,0,0,3,0,0,4,0,7,7,0,4,0,0,81,14,0,16,32,0
48201522100,2,12,1,0,0,2,0,1,0,0,66,0,2,0,70,3,0,0,0,127,0,22,0,38,1,0,44,2,0,0,33,0,0,0,0,0,0,22,37,39,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,3,45,22,0,0,0,0,0,23,0,0,1,0,1,0,0,1,3,1,0,207,217,104,82,0,0,0,54,0,0,0,4,14,0,0,0,45,2,1,21,1,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,16,2,4,0,131,20,13,1,61,0,7,70,0,0,0,1,0,0,32,30,57,0,0,1,1,4,8,2,123,25,38,0,0,10,0,0,6,0,17,18,0,0,0,0,88,16,0,16,42,1
48201522201,1,11,1,0,1,0,0,0,0,0,34,0,1,0,25,5,0,0,1,102,0,11,4,20,0,0,86,0,0,0,4,0,0,0,0,0,0,10,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,48,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,143,107,61,59,3,0,0,30,0,0,0,0,6,0,0,0,73,4,0,18,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,23,0,0,0,46,10,11,0,31,0,1,66,0,0,0,0,0,1,26,49,70,0,0,0,0,7,5,2,78,28,25,0,0,31,0,0,3,0,21,3,0,2,0,0,50,18,0,7,32,1
48201522202,0,17,5,0,0,1,0,2,0,0,16,0,3,0,25,6,0,0,0,83,0,0,0,15,0,0,71,0,0,0,9,0,0,0,1,0,0,18,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0,0,0,16,0,0,3,1,3,0,0,0,2,1,0,149,98,59,25,0,0,0,50,0,0,4,1,9,0,0,3,31,0,0,64,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,15,1,2,0,29,7,7,0,14,0,1,61,0,0,0,4,1,0,3,15,31,0,0,2,2,7,2,0,19,11,29,0,0,13,0,0,7,0,6,6,0,0,0,0,47,11,0,11,41,1
48201522301,0,2,2,0,0,4,0,0,0,0,22,0,0,0,25,3,0,0,0,84,0,1,0,33,1,0,29,2,0,0,6,0,0,0,1,0,0,9,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,37,0,0,0,0,1,7,0,0,0,2,0,0,0,0,0,0,0,67,53,96,18,1,0,0,20,0,0,0,0,21,0,0,0,60,1,0,19,2,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,7,0,1,0,11,20,21,0,11,0,0,78,0,0,1,0,0,0,5,15,49,0,0,0,13,8,3,0,57,30,26,0,0,13,0,0,10,0,11,15,0,1,0,0,60,12,0,4,37,2
48201522302,0,1,2,0,0,0,2,0,0,0,66,0,1,0,39,7,0,0,0,67,0,1,9,28,0,0,15,1,0,0,2,0,0,0,0,0,2,9,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,23,0,0,0,0,0,13,0,0,5,0,0,0,0,0,1,0,0,74,75,24,17,0,0,0,8,0,0,2,1,7,0,0,0,37,0,0,51,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,13,0,0,0,10,14,11,0,11,0,2,64,0,0,0,1,0,0,8,26,63,0,0,0,7,2,10,0,90,55,27,0,0,18,1,0,6,0,6,7,2,0,0,0,47,11,0,2,34,0
48201522401,0,22,12,0,2,2,0,0,0,0,41,0,0,0,184,10,0,0,1,142,0,0,2,37,0,0,21,5,0,0,3,0,0,0,0,0,3,21,33,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,4,13,90,0,0,0,0,2,31,0,0,0,3,3,0,0,0,8,0,0,189,164,64,66,1,0,0,23,0,0,1,3,11,0,1,5,109,4,0,36,1,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,4,1,3,0,144,14,15,0,79,0,3,105,0,0,0,2,0,0,7,13,51,0,0,0,3,4,3,3,39,12,74,0,0,12,0,0,6,0,17,13,0,0,0,0,99,15,0,13,44,1
48201522402,1,7,4,1,1,1,1,0,0,0,3,0,0,0,44,3,0,0,1,84,0,0,0,15,0,0,21,7,0,0,22,0,0,0,0,0,1,9,13,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6,29,1,0,0,0,0,9,0,0,2,0,1,0,0,0,0,1,0,62,128,47,35,1,0,0,13,0,0,1,0,10,0,0,1,36,1,0,24,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,2,0,1,0,104,4,9,0,41,0,2,61,0,1,0,2,0,0,2,9,40,0,0,0,34,5,3,4,37,13,25,0,0,8,0,0,4,1,6,2,1,3,0,0,97,27,0,7,27,0
48201530100,0,10,4,0,0,4,0,1,0,0,20,0,0,0,35,6,0,0,0,108,0,3,1,27,1,0,67,2,0,0,9,0,0,1,1,0,2,18,23,21,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,46,8,0,0,0,0,0,6,0,0,2,4,0,0,0,0,4,0,0,73,71,51,6,3,0,0,65,0,0,6,1,20,0,0,1,48,0,0,26,2,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,24,0,1,0,41,15,9,0,15,1,8,112,0,0,0,1,0,0,15,88,98,0,0,0,0,2,8,0,82,32,33,0,0,10,0,0,7,0,8,13,0,0,0,0,100,19,0,11,44,2
48201530200,0,21,7,0,0,4,1,5,0,0,87,0,6,0,36,12,1,0,2,205,5,2,3,50,0,0,107,2,0,0,4,0,0,0,0,0,1,69,13,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,17,2,28,2,0,1,0,0,13,0,0,18,2,3,0,0,0,1,0,0,216,126,146,45,2,5,0,5,0,0,2,4,49,0,1,9,107,4,0,128,3,0,2,0,0,0,1,1,28,0,2,0,0,0,0,1,27,1,3,0,205,43,26,0,77,1,5,134,0,0,0,6,1,0,16,70,172,0,0,0,22,6,16,7,185,59,62,0,0,20,4,0,16,2,31,23,0,0,0,0,179,26,0,19,104,1
48201530300,0,16,6,0,1,6,0,0,0,0,96,0,4,0,73,27,0,0,4,155,0,4,1,67,0,0,70,0,0,0,1,0,0,0,0,0,2,15,14,40,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,80,0,0,0,0,1,23,0,0,3,6,2,0,0,1,7,0,0,585,186,227,9,3,1,0,1,0,1,4,4,204,1,0,5,327,0,0,26,1,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,16,2,2,0,35,181,18,0,69,1,5,127,0,0,0,4,1,0,23,54,110,0,0,3,12,21,2,1,33,13,76,0,1,140,0,0,16,0,28,23,0,1,0,0,167,33,0,16,68,0
48201530400,0,13,0,0,0,7,0,0,0,0,80,0,1,0,95,13,0,0,2,75,0,8,12,65,2,0,117,2,0,0,7,0,0,0,0,0,2,10,17,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,28,78,0,0,0,1,0,31,0,0,2,1,2,0,0,0,10,0,0,259,116,149,5,0,0,0,10,0,0,2,0,37,0,0,2,171,4,1,22,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,16,1,2,0,14,35,11,0,17,0,4,184,0,0,0,2,0,2,35,59,96,0,0,0,14,9,8,1,104,10,56,0,0,68,0,0,21,0,22,3,1,3,0,0,171,31,1,5,72,0
48201530500,1,26,10,0,0,3,1,0,0,0,239,0,4,0,51,14,0,0,3,131,0,23,1,50,0,0,133,3,0,0,3,0,0,0,1,0,2,18,7,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,53,0,0,0,0,1,23,0,0,10,2,3,0,0,1,3,1,0,165,133,152,9,2,4,0,32,0,0,1,1,16,0,0,1,159,2,0,12,1,0,0,0,0,0,0,0,57,1,0,0,0,0,0,1,10,3,9,0,45,13,12,0,17,0,5,191,1,0,0,1,0,0,55,40,91,0,0,1,1,6,1,0,23,7,41,0,1,71,0,2,14,0,22,1,0,1,0,0,134,19,0,33,53,1
48201530600,0,18,0,0,0,7,0,0,0,0,269,0,2,0,80,20,0,0,1,75,0,0,2,95,0,0,116,1,0,0,12,0,0,0,0,0,2,19,6,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,11,65,0,0,0,0,1,29,0,0,0,4,0,0,0,0,5,0,0,212,114,94,18,4,0,0,5,0,0,2,2,67,0,1,4,148,12,0,21,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,15,0,3,0,17,53,4,0,21,0,2,187,0,0,0,3,0,0,14,58,98,0,0,4,4,11,5,0,116,16,55,0,0,60,1,0,12,1,21,7,0,2,0,0,115,24,0,2,52,0
48201530700,0,29,6,0,0,12,0,0,0,0,203,0,0,0,37,9,0,0,1,100,0,2,0,95,1,0,37,1,0,0,6,0,0,0,0,0,2,17,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,42,0,0,0,0,0,20,0,0,2,5,0,0,0,0,8,0,0,201,117,131,27,2,1,0,30,0,0,0,0,18,0,0,6,78,3,0,10,0,0,0,1,0,0,0,1,37,0,0,0,0,0,0,0,18,0,1,0,31,26,5,0,16,0,3,113,0,0,0,1,0,0,9,57,87,0,0,0,27,4,4,1,152,41,65,0,0,46,0,1,7,0,15,1,1,1,0,0,88,12,0,13,51,0
48201530800,0,26,6,0,0,12,0,0,0,0,131,0,2,0,145,41,0,0,6,239,0,8,2,152,0,0,208,14,0,0,8,0,0,0,0,0,2,30,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,83,0,0,0,0,0,40,0,0,0,5,0,0,0,0,8,0,0,537,274,276,49,2,0,0,11,1,0,4,1,104,0,1,7,369,2,0,105,5,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,24,0,5,0,135,79,48,0,70,0,8,186,0,0,0,10,0,1,26,74,156,0,0,5,6,14,6,5,104,42,94,0,0,136,2,0,19,0,27,8,3,3,0,0,133,40,0,18,118,4
48201530900,0,11,3,0,0,0,0,1,0,0,33,0,1,0,45,10,0,0,2,182,0,3,0,36,0,0,48,2,0,0,7,0,0,0,0,0,0,11,15,7,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,16,19,0,0,0,0,0,4,0,0,4,2,11,0,0,0,2,1,0,190,164,163,86,6,2,0,19,0,0,0,1,48,0,0,0,38,3,0,51,2,0,0,0,0,0,0,0,20,3,3,0,0,0,0,0,5,2,4,0,137,52,27,0,63,0,5,100,0,0,0,4,0,0,21,25,67,0,0,0,0,2,1,3,56,17,26,1,0,7,0,0,9,0,17,31,0,0,0,0,60,14,0,11,57,0
48201531000,0,23,2,0,0,4,3,1,0,0,36,0,1,0,62,33,0,0,0,193,0,5,0,56,0,0,151,5,0,0,1,0,0,1,0,0,3,19,12,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,19,0,0,0,0,0,5,0,0,1,0,2,0,0,0,1,0,0,272,175,153,62,7,1,0,5,0,1,5,6,159,0,1,4,71,1,1,95,1,0,0,1,0,0,0,0,24,2,1,0,0,0,1,0,24,1,4,0,146,145,30,0,91,0,6,139,0,0,0,4,1,0,30,55,92,1,0,3,0,17,13,15,68,14,52,0,1,18,1,1,17,2,39,30,0,0,0,0,147,28,0,14,114,1
48201531100,1,18,7,0,0,7,0,9,0,0,11,0,0,0,34,18,0,0,1,165,1,3,0,52,0,0,36,2,0,0,2,0,0,0,0,0,0,33,18,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,9,0,0,8,2,1,0,0,0,0,1,0,190,98,121,37,0,1,0,4,0,0,1,10,106,2,1,2,58,1,0,48,4,0,0,0,0,0,0,0,27,4,7,0,0,0,0,0,26,0,1,0,54,109,35,0,62,3,3,148,0,0,0,6,0,0,8,44,45,1,0,1,0,5,0,5,28,5,33,0,0,10,0,0,9,0,14,19,0,0,0,0,147,19,1,10,57,1
48201531200,0,19,2,0,0,0,6,5,0,0,7,0,0,0,47,9,2,0,1,120,0,1,0,29,0,0,24,1,0,0,11,0,1,0,0,7,0,19,22,2,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,15,23,0,0,0,0,1,2,0,0,11,4,16,2,0,0,1,6,0,176,116,115,47,1,4,0,22,0,0,3,2,62,0,0,0,53,1,0,22,2,0,0,0,0,0,0,0,29,3,3,0,0,2,0,2,8,0,3,0,66,69,14,1,37,0,2,99,0,0,0,4,0,1,14,43,63,0,0,0,0,4,2,2,92,11,15,1,8,4,1,0,6,1,20,16,0,0,0,0,92,9,0,13,47,0
48201531300,0,11,2,0,0,5,1,4,0,0,7,0,0,0,26,6,0,0,0,104,0,0,3,26,0,0,15,1,0,0,14,0,0,0,0,0,0,10,22,4,4,1,0,0,0,2,5,0,0,0,0,0,0,0,0,1,0,3,20,10,1,0,0,0,0,2,0,0,6,1,3,0,0,0,2,0,0,69,80,74,22,0,7,0,18,0,0,3,0,7,0,0,1,48,4,1,18,0,0,0,0,0,0,0,0,27,1,3,0,0,0,0,0,5,1,4,0,80,5,6,0,16,0,2,35,0,0,0,1,0,0,12,32,52,0,0,0,4,1,5,2,16,7,21,0,1,11,0,0,17,1,12,16,0,0,0,0,50,10,0,11,35,0
48201531400,0,11,3,0,1,3,0,0,0,0,13,0,0,0,22,3,0,0,1,153,0,3,0,25,0,0,9,0,0,0,1,0,0,0,0,0,0,6,15,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,0,0,111,81,115,27,1,0,0,1,0,0,1,1,16,0,0,0,55,0,0,35,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,6,1,5,0,131,17,22,0,22,0,2,86,0,0,0,1,0,0,18,11,38,0,0,2,34,4,3,1,69,10,28,0,0,9,0,0,4,0,15,9,0,0,0,0,62,8,0,5,29,0
48201531500,0,17,1,0,0,2,1,0,0,0,15,0,0,0,46,4,0,0,0,180,0,0,0,41,0,0,22,1,0,0,10,0,0,1,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,47,1,0,0,1,0,56,0,0,0,5,0,0,0,0,1,0,0,156,155,177,28,0,0,0,4,0,0,1,1,11,0,0,1,82,3,0,8,1,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,4,3,0,0,138,10,6,0,39,0,2,98,0,0,1,4,0,0,10,21,61,0,0,1,7,5,5,0,154,45,33,0,0,24,0,0,7,0,17,22,0,0,0,0,72,9,0,13,32,1
48201531600,0,13,2,0,1,2,0,3,0,0,8,0,2,0,30,6,0,0,1,113,0,5,3,72,0,0,58,2,0,0,3,0,0,0,2,0,0,10,22,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,2,13,0,0,0,0,1,27,0,0,1,3,5,2,0,0,0,1,0,178,124,219,86,0,1,0,2,0,0,4,4,23,0,3,5,46,3,0,16,3,0,0,0,0,0,0,0,29,0,1,0,0,0,0,3,9,1,3,0,78,27,11,0,23,0,6,76,0,0,0,6,1,0,17,27,92,0,0,1,0,21,7,1,32,12,39,1,0,43,0,0,14,0,25,18,0,1,0,0,96,8,0,7,37,0
48201531700,0,10,4,0,0,2,3,2,0,0,8,0,0,0,54,17,0,0,1,113,0,4,0,32,0,0,36,4,0,0,1,0,0,0,0,0,2,24,27,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,3,0,0,1,0,3,1,0,1,0,1,0,137,145,135,71,0,2,0,0,0,0,2,9,79,0,0,2,34,0,0,72,1,0,0,0,0,0,0,0,26,2,6,0,0,0,0,0,8,2,3,0,68,80,32,0,49,0,1,147,0,0,0,2,0,0,26,34,39,0,0,2,0,2,0,1,3,2,9,1,0,5,0,0,4,0,10,7,0,0,0,0,141,20,0,13,88,0
48201531800,0,8,4,0,1,10,0,0,0,0,29,0,0,0,80,19,0,0,4,125,0,2,1,125,1,0,160,2,0,0,0,0,0,0,0,0,1,11,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,38,0,1,0,2,0,0,0,0,1,0,0,257,106,191,7,0,0,0,2,0,0,3,2,58,0,0,5,150,1,0,21,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,13,0,3,0,22,55,13,0,29,1,9,168,0,0,0,5,0,1,17,44,101,0,0,2,0,10,6,1,24,20,30,0,0,67,0,0,12,0,18,3,0,1,0,0,60,18,0,8,28,1
48201531900,1,32,5,0,0,12,0,1,0,0,26,0,3,0,101,33,0,0,2,187,0,6,1,119,1,0,178,3,0,0,5,0,0,0,0,0,0,15,3,21,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,66,0,0,0,0,1,30,0,0,3,2,3,0,0,0,1,0,0,321,213,284,15,6,6,0,4,0,0,3,2,114,1,0,3,194,1,0,51,1,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,7,1,5,0,20,95,19,0,42,0,3,199,0,0,0,8,0,1,29,35,103,0,0,4,0,6,2,1,41,17,35,0,0,94,0,0,18,2,33,3,0,1,1,0,205,39,0,16,93,2
